product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
P005,Backpack,Fashion,39.6,60,34,1.1,334,Bring room around whole consider continue military.,0f2836d1-b55b-4d73-a842-ad863d123895,Mitchell Robinson,a0b13616-ed38-4610-bc8c-3f903f7363be,Church try tend within small story.,Language garden boy citizen particularly management. Decide lot one year action wide soon fly.,https://www.lorempixel.com/374/169,http://www.romero.net/
P008,Blender,Home Appliances,81.0,90,10,4.9,499,Score away network less recently eight true can quality.,9f9aa9a0-e7ad-45dd-8a4c-cce497ef3147,Andrew Gonzalez,a84e8f25-b6c5-4739-97fc-332983ecd208,Company into let born performance ball impact.,Right us north unit. Focus ahead must her former people pick.,https://www.lorempixel.com/34/3,http://www.phillips.com/
P002,Laptop,Electronics,1044.0,1200,13,1.0,414,Medical marriage environmental poor mission young expect dog art.,fbe53e6b-04e8-45f0-a3f6-1840eb3b9464,Diana Harrington,c1ed2124-c3a7-4032-bee7-d0b7566e99e8,Child marriage state travel yeah husband weight card.,Teacher become how. Itself all these eight weight later center.,https://dummyimage.com/469x190,https://rogers.com/
P007,Book,Books,18.25,25,27,3.1,52,Bill series if watch anyone yes thing if property process start.,3e23f138-9d1c-4248-9d0f-5c745414fb55,Luis Copeland,d72b6cae-71b2-47c6-87c7-56d452d7e0b1,Today idea condition hotel growth medical.,Give statement single back project half something. Record evening finish scene.,https://dummyimage.com/705x165,https://hughes-walker.biz/
P006,Smartwatch,Electronics,139.5,150,7,4.7,482,Traditional wonder current customer road say without human head trip entire.,28561caf-400f-47cc-980e-5ea4c09fe378,Brenda Erickson,20ee7825-98c0-42aa-88dd-d65d8a57f68d,Place discuss foot affect.,Picture factor way.,https://www.lorempixel.com/669/964,https://thomas.biz/
P003,Headphones,Accessories,68.0,100,32,2.3,488,Wonder hair charge loss sit teach air guess high second success scene.,8f5a37fd-1890-4659-88d5-41d7411e58b5,James Wilson,fc348fa3-ab8c-4f97-89d3-dc7e72659094,Base fire throughout somebody when.,Evidence social yet base draw. Exactly point me about issue.,https://placekitten.com/983/417,http://www.pratt.com/
P009,LED Lamp,Home Appliances,24.8,40,38,1.5,413,Surface officer rock bar staff first.,37e15e93-ae94-4c27-897d-412bfc34fd28,Brenda Adams,5e7773b3-8afb-4148-b16a-fbd0767cc22e,Reality happy simply rather.,Once treatment forget picture field. At lot once imagine indicate direction city.,https://www.lorempixel.com/825/1013,https://carson.com/
P003,Headphones,Accessories,82.0,100,18,4.4,224,Continue body describe huge former traditional product.,53349f3b-74fe-4c90-96da-7979f618616a,Sean Rodriguez,4e2cab18-d0de-4058-a1be-7effc9955b0e,Mind film laugh.,Reach once serious accept. Current serious positive eye week political.,https://placeimg.com/859/387/any,http://www.jordan.info/
P003,Headphones,Accessories,83.0,100,17,3.6,217,Director view machine act worry leader value upon side hour.,c396e135-d076-477e-9e75-f25b96c66686,Tara Wright,e166d7a0-2285-46ba-9fa2-0be7b3eccc9d,Sense time church part enjoy.,Water less us health always.,https://placekitten.com/847/823,https://diaz.com/
P007,Book,Books,18.25,25,27,1.7,1,Protect child work must call size nor modern its service example rather.,ab850bf5-dfdf-4097-9827-0a715bc002af,Jennifer Phillips,7c9e9aee-3655-42f2-a39f-efcef2670fbf,Course truth case worker.,National everything see gun heart. Figure record wear decade sister stop lay.,https://dummyimage.com/409x981,http://hernandez-salazar.com/
P004,Shoes,Fashion,75.2,80,6,2.2,397,Car per early future very understand little result rock mission tough.,73e4f319-20fa-41de-bed4-8b6f16690192,Mark Simpson,58804c64-15a5-4e83-9290-b079e47bfa35,Use budget write machine.,If near reason final late industry hotel while.,https://placekitten.com/579/624,http://thompson.org/
P002,Laptop,Electronics,912.0,1200,24,4.7,29,Site will like spend them choose go gun.,f20eecd2-d932-4d5b-a224-f73b1ad4e1d5,Janet Brown,1e3c6971-1f7d-4722-b07f-2f95a330ef17,Stand there exactly allow home various left.,Give challenge drug.,https://www.lorempixel.com/247/149,https://nicholson.com/
P010,Tablet,Electronics,352.0,400,12,1.4,22,Claim finish seat TV get produce anyone entire plant just.,edbb159b-546c-47c3-915d-808c5ab152a4,Dana Vaughn,043e767a-5eec-4bf9-92a9-35c5755bb306,Something value pass same record tonight different.,Agent age season.,https://placeimg.com/359/692/any,http://www.stevenson.info/
P010,Tablet,Electronics,240.0,400,40,3.7,35,Great produce nearly option TV movie industry provide their.,54e40e81-c809-4a3c-ba78-665886ac4820,Joshua Mann,de28df20-d694-4f93-b383-2772bf1bbc40,Government middle ball until.,Yourself few news trouble miss house we price.,https://placekitten.com/251/373,http://kennedy-ward.net/
P010,Tablet,Electronics,304.0,400,24,3.3,357,Likely gas generation set form almost world resource good reach government about.,f1a25480-7dc8-46bf-a1f5-5fcf57d9c225,Ashley Wilkinson,80561f20-9c05-409d-97fc-859971404e37,Beyond kitchen but few teach certainly away.,Card but investment you work eat provide three.,https://www.lorempixel.com/886/731,http://www.steele.com/
P008,Blender,Home Appliances,62.1,90,31,4.1,165,Rule pay day Congress he kitchen themselves.,cbefc758-6bf7-486e-8496-cbf917629bff,Christopher Owens,35a40c53-fc10-4019-ad5a-6c15c003a044,Final clearly five idea security.,Every simply official individual they above. The right especially until add use.,https://placeimg.com/243/299/any,https://baxter.org/
P006,Smartwatch,Electronics,135.0,150,10,1.4,200,Point respond one know course so choice environmental measure.,802379a5-ecca-40e6-a636-ad67b39bd64b,Richard Martin,91cba199-3231-4a99-a75f-b19955218ff7,Sense ball share indicate most act.,Administration treatment prove like woman choose. Child reason some author table blood.,https://www.lorempixel.com/855/922,https://ellis.org/
P004,Shoes,Fashion,57.6,80,28,2.1,407,Foreign color pretty cut should just tend remain recently.,1e7c758c-96bd-4daf-b266-a80f59de4bf5,Devin Cole,72f5cd96-a4e8-4fc7-ac6e-b9f8a035053b,Political production edge cause kind.,Growth store decide seven cost important beat. Moment writer see control bit.,https://www.lorempixel.com/151/373,http://www.haynes.info/
P002,Laptop,Electronics,972.0,1200,19,1.7,286,Voice hour another get president none.,df1d0e0b-5f59-40b2-a877-d334f09c28f4,Jason Frank,8a784ac1-2f8e-4276-aa1d-1610df26b29f,Night machine whether reason huge remember.,Choice lot try learn happen star real. Society until foot rest blue sometimes above still.,https://placekitten.com/274/891,https://www.mckenzie.com/
P004,Shoes,Fashion,56.8,80,29,4.9,256,Admit can late experience drop represent center worker campaign nor another.,b8730979-9954-4abe-8ed9-4756b7193186,Christy Werner,a90af29c-451c-4d9d-94ff-3f93e5a16a9f,Special listen possible heart the such state.,Nature woman one pretty author hot across. American skin product mean society fast.,https://placeimg.com/1008/261/any,http://miller.com/
P003,Headphones,Accessories,74.0,100,26,1.6,128,Long another mother television control same whose responsibility identify.,5e782c86-986f-4696-9f51-862bef1f835e,Kathleen Hernandez,ee0ed622-3ef4-43ac-bac3-d2523c75a0b4,Responsibility since item big.,Southern realize plant note.,https://placeimg.com/499/435/any,http://www.martin-luna.com/
P009,LED Lamp,Home Appliances,30.4,40,24,1.6,428,She stuff my between father direction major entire talk find phone technology drug bed.,7c133840-753c-4033-af6b-2eb942f73d96,Jamie Adams,e3cf9183-dc5e-45ae-9f23-e43ccdf34577,Coach drive movie beat tell.,Something none these policy.,https://placeimg.com/465/336/any,http://www.harrison.com/
P010,Tablet,Electronics,276.0,400,31,2.8,357,Woman start protect today boy relationship.,8358e2b1-2170-428c-9830-1f10070e8eb0,Steven Kane,0664b4fa-5e5a-4910-bcee-1fd040e89f0a,Beyond green thing today financial.,Moment American right three.,https://placeimg.com/479/381/any,http://campbell.com/
P003,Headphones,Accessories,87.0,100,13,3.2,196,Step industry forget politics result threat quality former firm which.,a4c824ec-3aa1-4065-913c-d42ad54a8b1b,Andrew Williams,b6e8930e-4c90-4727-b03e-5450ed501e05,Bar so marriage politics everyone.,Space institution admit agency behind shake degree.,https://placeimg.com/949/382/any,http://www.stevens.info/
P007,Book,Books,23.25,25,7,2.5,62,Say since any page tree street player despite.,b207fc07-0e91-46fd-9ed9-57c08d520234,Brittany Moore,b7ec0a7e-a990-43b7-8f4d-db77e6dc4971,Improve blood help in should.,Front off hour player.,https://placeimg.com/821/726/any,http://martin.org/
P006,Smartwatch,Electronics,115.5,150,23,4.8,461,Choice receive nearly direction building piece need interview after state throw.,85842c1a-4378-4c9e-b87d-e6903535e589,Susan Sanchez,244d9268-e0b5-4e8f-ad80-0f16e2fad16b,Together network order between reflect certain tree notice.,Enter rule degree tonight.,https://placeimg.com/577/314/any,http://brown.biz/
P007,Book,Books,19.0,25,24,1.6,384,Similar although important happen difference next visit great.,72104239-f3ae-450d-b7d5-9a2ec7293a34,Chad Thompson,36398aa3-7b75-4e67-930f-08e82d2e784b,Campaign think usually born group.,Parent push guess. Win your someone goal.,https://placeimg.com/807/228/any,http://www.collier-thompson.biz/
P009,LED Lamp,Home Appliances,26.8,40,33,2.0,13,Feel prevent little wall action send senior pattern.,c0ffaf94-137f-4123-ad81-4275a339f88d,Michael Webb,12358241-a50d-4336-93c0-f645f59855dc,Theory government nation test happen war return visit.,Measure ahead fine safe national road article.,https://www.lorempixel.com/893/913,http://www.johnson-vega.com/
P002,Laptop,Electronics,960.0,1200,20,3.3,112,Reveal exist subject support kind house ready star administration because.,325d5f36-28b4-49ef-bdac-472c4a12997e,Michael Velasquez,5b9f5a1c-bc85-4ddc-be9e-fc2bcd73df54,Agent range democratic sell ready worry.,Hotel probably sense write.,https://dummyimage.com/205x474,http://www.lopez-chavez.biz/
P005,Backpack,Fashion,53.4,60,11,2.6,42,Dog effect three sort page kitchen large truth process.,79bfdcaa-d2ab-45d1-a0d4-72d0c6bfeec2,John Perez,377d0519-6a1a-4379-bbcc-1db32b75ad7b,Hard rather wife own prove suffer resource.,Really free deep cause yeah trial. Bad talk wind bring identify network.,https://dummyimage.com/230x6,http://peters-lara.com/
P001,Smartphone,Electronics,632.0,800,21,2.6,300,Become plant person rule only the important if white thank sort.,3c7c7384-0ad9-4357-9ab0-56b029984c1a,Joseph Barrera,ff3d33d9-d94a-463f-9aa0-c4521de5569a,Lead amount customer.,Choice especially goal increase. Contain table bring there.,https://www.lorempixel.com/141/287,http://moreno-howard.com/
P001,Smartphone,Electronics,632.0,800,21,4.9,29,Production see about even space hundred range.,15eb697e-96de-4b0b-96db-3b7b9c21aca1,Alexander Mccullough,30476600-a3fd-4e56-9868-e76ff4e7e717,Consider mouth grow.,Than someone ability return paper too.,https://placeimg.com/718/995/any,https://valentine.biz/
P010,Tablet,Electronics,368.0,400,8,4.8,125,Boy rich break help trade carry method walk management strategy television.,11809e02-1bcf-48be-aba9-f38266a1a996,Zachary Andrews,b3f2cd25-64ff-4244-9c9b-7317eef7286d,Get argue attorney model deep work strategy.,Operation table strong every paper speech rise.,https://dummyimage.com/475x82,https://www.mcmahon-allen.com/
P007,Book,Books,16.0,25,36,4.6,210,Mention road star war practice work sign financial show alone little crime knowledge.,4e9fa4f2-fd56-47b5-ba92-e2de375465f9,Melanie Smith,89955672-d8df-49a2-9d36-eec16179c7b3,Keep life sound hand often source.,Indeed kind part take. Fish pass pay for either night great support.,https://placeimg.com/820/198/any,https://hurley-edwards.info/
P001,Smartphone,Electronics,672.0,800,16,2.6,304,Now money probably child about truth increase green media.,7826186e-17c6-466c-9a90-800f0ca19c6e,Dean Daniels DDS,9b8130f4-0008-4c2e-8ff6-3898f3d3be7b,Soon social group opportunity score.,Short fly some have. International adult rather tend protect bar white none.,https://dummyimage.com/131x51,https://chavez.com/
P005,Backpack,Fashion,46.2,60,23,2.0,234,Whose rate president customer recognize organization town kind pick ability later.,5d27467d-0080-4417-a4af-95b6183fb7e1,Joshua Stanley,f29bc433-62e0-44a3-85c7-caffe5a90c5e,College have computer raise.,Fall international according front response somebody local. Mr how think identify nor.,https://placeimg.com/472/744/any,https://www.ware.net/
P004,Shoes,Fashion,61.6,80,23,4.7,455,Then them teacher military turn its commercial news.,c6b8be10-0441-4e7a-91b9-05d25ff7ef25,Carol Davis,6fa56671-7ddc-4636-bbea-bc39fac284d0,Seat policy peace high be.,Then option happy else close attention others my.,https://placeimg.com/127/811/any,https://whitney-smith.com/
P009,LED Lamp,Home Appliances,28.0,40,30,2.3,214,Keep now cup certain recently paper window couple change.,64612ca9-56e7-419e-a3e3-17eaceba7888,Paul Williams,02c0dfcf-1023-472b-a95f-0f3bed787267,Case any down full free where.,Hotel capital age. Strong to research always though leg push.,https://placeimg.com/5/426/any,https://hughes-friedman.biz/
P004,Shoes,Fashion,67.2,80,16,3.8,146,Return election move night rise per company focus source well.,07dabfe8-20c8-4b85-9cba-7cb8bd38dfd2,Peter Rojas,6a3d8788-b936-4bf8-bf3a-59eb5689ccae,Writer stage since front.,Out raise card beat thank whether party. Risk fight difference hour white money.,https://www.lorempixel.com/12/379,http://www.peck.biz/
P003,Headphones,Accessories,91.0,100,9,2.9,30,Onto Congress officer my expert those.,d152efe1-2bcd-43a1-8299-94c6203f2149,Gary Sanders,21a3b6cc-a8e7-4980-8a31-dd4b2ab7bbe9,Community all paper here response yourself.,Suggest film how whom while country. Who all their above common usually high adult.,https://placeimg.com/1021/882/any,http://www.wong-fisher.com/
P002,Laptop,Electronics,1104.0,1200,8,3.6,36,Show day instead science whatever there father site final care site task.,3ad9efa1-83c0-4cbb-816c-18ab68828313,Paula Wilson,083a8866-1ec0-4e95-8207-1ccb5dfd9891,Will them day sea.,Age look open reason then soldier goal.,https://dummyimage.com/917x56,https://www.chambers-sampson.com/
P008,Blender,Home Appliances,75.6,90,16,2.5,291,Only major reality six leave scene gas light spring turn coach.,8e9122bb-1450-4dcb-be25-3a407e7e822a,Zachary Arroyo,33517ea5-75e0-4f18-bfff-01307d98a6ba,So occur friend.,Memory join former condition bring news interest.,https://placekitten.com/344/98,https://richardson-smith.com/
P009,LED Lamp,Home Appliances,24.0,40,40,4.4,473,Any week change relate head wide power or coach per contain she.,94723f2b-9de4-4a68-a0d5-84f238a85146,Dominique Roberts,6b9bcb1e-184e-477b-95ef-10a1368e8387,Left nation although employee.,Spend service man wife of. Industry place present should sense natural.,https://dummyimage.com/802x385,https://www.moss.com/
P009,LED Lamp,Home Appliances,30.0,40,25,3.6,430,Smile you economy later field statement year morning similar.,8676eab6-0387-49f6-8079-b2959abd8b6a,Eric Flores,62bd4750-f0bb-4e21-8c90-e50958312bdd,Scientist hit watch quickly mind you.,When expert its voice truth clear. Sound medical place certain since.,https://www.lorempixel.com/78/582,https://www.schmidt.com/
P003,Headphones,Accessories,79.0,100,21,1.9,492,Possible if show executive shoulder thank anyone feel.,546d745a-a7a6-40d4-be31-8f0182478df6,Tammy King,d7285874-b020-4600-8e65-73d562cfae88,Treatment talk drug hand baby feeling table.,Attorney article training note area threat cell.,https://placekitten.com/409/695,http://stevens.com/
P005,Backpack,Fashion,46.8,60,22,3.3,247,Prove address actually affect write consumer wind between eat yard.,49db567c-a5b2-49e2-b14c-c4a82ce6786f,Jennifer Collins,0a4a52b3-e0b4-4a4f-a6b9-d441ba389066,Goal thank now girl.,Head assume through decade. Food produce goal shoulder history out.,https://placekitten.com/29/117,https://holmes-weber.com/
